dfa_id,regex,A,B,C,D,E,F,G,H,I,J,K,L
1905,[FCDKAE]*,1,0,1,1,1,1,0,0,0,0,1,0
1906,[EBALGF]*,1,1,0,0,1,1,1,0,0,0,0,1
1907,[GLJFH]*,0,0,0,0,0,1,1,1,0,1,0,1
1908,BA|K*B+B+K*|G*KH*,1,1,0,0,0,0,1,1,0,0,1,0
1909,[BAJG],1,1,0,0,0,0,1,0,0,1,0,0
1910,F*E+J+,0,0,0,0,1,1,0,0,0,1,0,0
1911,[LEBKH]+,0,1,0,0,1,0,0,1,0,0,1,1
1912,[CBEHFL]*,0,1,1,0,1,1,0,1,0,0,0,1
1913,B|G+E+D*|FL+A+G*,1,1,0,1,1,1,1,0,0,0,0,1
1914,FGBE*|L+A+D,1,1,0,1,1,1,1,0,0,0,0,1
1915,[IAGD],1,0,0,1,0,0,1,0,1,0,0,0
1916,LK+E*J+|A,1,0,0,0,1,0,0,0,0,1,1,1
1917,[GDIB],0,1,0,1,0,0,1,0,1,0,0,0
1918,[JGKLAC],1,0,1,0,0,0,1,0,0,1,1,1
1919,E|D*E*|C*H*|H+D*G+|H*,0,0,1,1,1,0,1,1,0,0,0,0
1920,F+K|HEG+L*G+,0,0,0,0,1,1,1,1,0,0,1,1
1921,FG+E+F*|J,0,0,0,0,1,1,1,0,0,1,0,0
1922,A*G*I*L*|I+,1,0,0,0,0,0,1,0,1,0,0,1
1923,B+J|H*A+|CB*,1,1,1,0,0,0,0,1,0,1,0,0
1924,H+D*F*|DD|K*E*|JC|C+,0,0,1,1,1,1,0,1,0,1,1,0
1925,[EJBFKD],0,1,0,1,1,1,0,0,0,1,1,0
1926,L+|DK+G+|H*B,0,1,0,1,0,0,1,1,0,0,1,1
1927,A*G*|G*D,1,0,0,1,0,0,1,0,0,0,0,0
1928,F*HF*|H*L+,0,0,0,0,0,1,0,1,0,0,0,1
1929,E+F+K*IC*D*J*|GH*,0,0,1,1,1,1,1,1,1,1,1,0
1930,[BGF]+,0,1,0,0,0,1,1,0,0,0,0,0
1931,[BHFE]*,0,1,0,0,1,1,0,1,0,0,0,0
1932,[EJKH]+,0,0,0,0,1,0,0,1,0,1,1,0
1933,[KLCGHI]*,0,0,1,0,0,0,1,1,1,0,1,1
1934,[AECL],1,0,1,0,1,0,0,0,0,0,0,1
1935,[IDBEHF]*,0,1,0,1,1,1,0,1,1,0,0,0
1936,C*IG*|A+,1,0,1,0,0,0,1,0,1,0,0,0
1937,G+I*|EF*H+,0,0,0,0,1,1,1,1,1,0,0,0
1938,[KGJCFI]+,0,0,1,0,0,1,1,0,1,1,1,0
1939,L*GI*K+I+L*H*I|C,0,0,1,0,0,0,1,1,1,0,1,1
1940,KA+F+,1,0,0,0,0,1,0,0,0,0,1,0
1941,[CFIL],0,0,1,0,0,1,0,0,1,0,0,1
1942,FK+L|B*,0,1,0,0,0,1,0,0,0,0,1,1
1943,J+|J+L*|JE*,0,0,0,0,1,0,0,0,0,1,0,1
1944,[JKG]+,0,0,0,0,0,0,1,0,0,1,1,0
1945,[ACBKEL]+,1,1,1,0,1,0,0,0,0,0,1,1
1946,A*|K*H*|ID+|L+,1,0,0,1,0,0,0,1,1,0,1,1
1947,[HELAD],1,0,0,1,1,0,0,1,0,0,0,1
1948,[HIADKE]+,1,0,0,1,1,0,0,1,1,0,1,0
1949,E*I*A|L*B|D*H+D*,1,1,0,1,1,0,0,1,1,0,0,1
1950,[KGB],0,1,0,0,0,0,1,0,0,0,1,0
1951,[DKHJ]+,0,0,0,1,0,0,0,1,0,1,1,0
1952,[EJGLCK]*,0,0,1,0,1,0,1,0,0,1,1,1
1953,D+IEK+I*D+K*,0,0,0,1,1,0,0,0,1,0,1,0
1954,E+|DEE+G*|C*,0,0,1,1,1,0,1,0,0,0,0,0
1955,K+I*|I*K+LG+,0,0,0,0,0,0,1,0,1,0,1,1
1956,[BDI],0,1,0,1,0,0,0,0,1,0,0,0
1957,[JCI]+,0,0,1,0,0,0,0,0,1,1,0,0
1958,H+I+|H+K+K*,0,0,0,0,0,0,0,1,1,0,1,0
1959,[LJIE]+,0,0,0,0,1,0,0,0,1,1,0,1
1960,[FGBED]*,0,1,0,1,1,1,1,0,0,0,0,0
1961,[JIKBEF]*,0,1,0,0,1,1,0,0,1,1,1,0
1962,C*H+H*,0,0,1,0,0,0,0,1,0,0,0,0
1963,[FDH]*,0,0,0,1,0,1,0,1,0,0,0,0
1964,H*|E*G+K+B*,0,1,0,0,1,0,1,1,0,0,1,0
1965,[CIHLF]*,0,0,1,0,0,1,0,1,1,0,0,1
1966,[EJDCB],0,1,1,1,1,0,0,0,0,1,0,0
1967,[LGEH]+,0,0,0,0,1,0,1,1,0,0,0,1
1968,C|B*K+E+D*C*H+|J+,0,1,1,1,1,0,0,1,0,1,1,0
1969,B*|C*L+H+,0,1,1,0,0,0,0,1,0,0,0,1
1970,[IAL]*,1,0,0,0,0,0,0,0,1,0,0,1
1971,[HGI],0,0,0,0,0,0,1,1,1,0,0,0
1972,F+A*|I*C|FA*GA+H+,1,0,1,0,0,1,1,1,1,0,0,0
1973,E|B+F+H+G,0,1,0,0,1,1,1,1,0,0,0,0
1974,[GKAL],1,0,0,0,0,0,1,0,0,0,1,1
1975,[HFBL]+,0,1,0,0,0,1,0,1,0,0,0,1
1976,[ABGEKL],1,1,0,0,1,0,1,0,0,0,1,1
1977,I*F+L+,0,0,0,0,0,1,0,0,1,0,0,1
1978,[DHIF]*,0,0,0,1,0,1,0,1,1,0,0,0
1979,G|K*L|GGBE+I*J|F*,0,1,0,0,1,1,1,0,1,1,1,1
1980,KK*|HECE|B+B*H+I,0,1,1,0,1,0,0,1,1,0,1,0
1981,[KJLIGC]+,0,0,1,0,0,0,1,0,1,1,1,1
1982,L*F+G*B*,0,1,0,0,0,1,1,0,0,0,0,1
1983,A*H|B+AG*,1,1,0,0,0,0,1,1,0,0,0,0
1984,L*CE+|E+D|C+E+,0,0,1,1,1,0,0,0,0,0,0,1
1985,L*K+B*|K*,0,1,0,0,0,0,0,0,0,0,1,1
1986,J+I*J*|CE+I*|BD*D*H,0,1,1,1,1,0,0,1,1,1,0,0
1987,[AJEH]*,1,0,0,0,1,0,0,1,0,1,0,0
1988,KD*A*,1,0,0,1,0,0,0,0,0,0,1,0
1989,F*J+H+BJK+,0,1,0,0,0,1,0,1,0,1,1,0
1990,[ACHLK],1,0,1,0,0,0,0,1,0,0,1,1
1991,[CFALED]+,1,0,1,1,1,1,0,0,0,0,0,1
1992,H+A+|A+EK*,1,0,0,0,1,0,0,1,0,0,1,0
1993,[KFI],0,0,0,0,0,1,0,0,1,0,1,0
1994,[JBAE]*,1,1,0,0,1,0,0,0,0,1,0,0
1995,[AILB],1,1,0,0,0,0,0,0,1,0,0,1
1996,[BJIAGH],1,1,0,0,0,0,1,1,1,1,0,0
1997,[JCLG]+,0,0,1,0,0,0,1,0,0,1,0,1
1998,[KJGCBI]+,0,1,1,0,0,0,1,0,1,1,1,0
1999,[CKJLDB]*,0,1,1,1,0,0,0,0,0,1,1,1
2000,[LAJBK]*,1,1,0,0,0,0,0,0,0,1,1,1
2001,[AFCJK]*,1,0,1,0,0,1,0,0,0,1,1,0
2002,[BJGL]*,0,1,0,0,0,0,1,0,0,1,0,1
2003,[BEIA],1,1,0,0,1,0,0,0,1,0,0,0
2004,[KDEA]+,1,0,0,1,1,0,0,0,0,0,1,0
2005,D*|D+C|C+I*J*B+G+|C*K+,0,1,1,1,0,0,1,0,1,1,1,0
2006,F*|A*J+FG*I+G,1,0,0,0,0,1,1,0,1,1,0,0
2007,[ABHLDI]+,1,1,0,1,0,0,0,1,1,0,0,1
2008,[BDJKF],0,1,0,1,0,1,0,0,0,1,1,0
2009,[CAL]+,1,0,1,0,0,0,0,0,0,0,0,1
2010,J+E+|KA*|FHK,1,0,0,0,1,1,0,1,0,1,1,0
2011,IL*|K*I|D+,0,0,0,1,0,0,0,0,1,0,1,1
2012,L*|DJ+|I*L*GF*D+|JB+,0,1,0,1,0,1,1,0,1,1,0,1
2013,[FLI]+,0,0,0,0,0,1,0,0,1,0,0,1
2014,F*|BB*I+E+|A,1,1,0,0,1,1,0,0,1,0,0,0
2015,F+F+|IL|I*H*I*C+GA,1,0,1,0,0,1,1,1,1,0,0,1
2016,H+|FC+|KD+,0,0,1,1,0,1,0,1,0,0,1,0
2017,[GEIAD]*,1,0,0,1,1,0,1,0,1,0,0,0
2018,[GHFA],1,0,0,0,0,1,1,1,0,0,0,0
2019,[CHFI]+,0,0,1,0,0,1,0,1,1,0,0,0
2020,K+I*DJ+|C,0,0,1,1,0,0,0,0,1,1,1,0
2021,[AJF]+,1,0,0,0,0,1,0,0,0,1,0,0
2022,[EKALDC]+,1,0,1,1,1,0,0,0,0,0,1,1
2023,A*L+DB*F*|LH,1,1,0,1,0,1,0,1,0,0,0,1
2024,[CLHK],0,0,1,0,0,0,0,1,0,0,1,1
2025,[EBIJ]*,0,1,0,0,1,0,0,0,1,1,0,0
2026,KF+D+|HJ*|C*C+B*B*E|A+,1,1,1,1,1,1,0,1,0,1,1,0
2027,GJ+B+|LC*BF*A+L,1,1,1,0,0,1,1,0,0,1,0,1
2028,[GKJE]+,0,0,0,0,1,0,1,0,0,1,1,0
2029,[GFEK]*,0,0,0,0,1,1,1,0,0,0,1,0
2030,[HLEGJ]+,0,0,0,0,1,0,1,1,0,1,0,1
2031,[ILFAG]*,1,0,0,0,0,1,1,0,1,0,0,1
2032,A*E+C+K*|E*,1,0,1,0,1,0,0,0,0,0,1,0
2033,[GIADHK],1,0,0,1,0,0,1,1,1,0,1,0
2034,G|EL+L+B*I*H*JH*,0,1,0,0,1,0,1,1,1,1,0,1
2035,[AIJ]*,1,0,0,0,0,0,0,0,1,1,0,0
2036,[DALCE]+,1,0,1,1,1,0,0,0,0,0,0,1
2037,LB+G+|F*K+|JF*|C*C+J*|I+G+,0,1,1,0,0,1,1,0,1,1,1,1
2038,G+I+|I*AJ+F*F+F|J*,1,0,0,0,0,1,1,0,1,1,0,0
2039,[ICAE],1,0,1,0,1,0,0,0,1,0,0,0
2040,[GLKD]+,0,0,0,1,0,0,1,0,0,0,1,1
2041,F|GC*A+K+J+|C*L*A+G*|J+,1,0,1,0,0,1,1,0,0,1,1,1
2042,E|GG+D*K+,0,0,0,1,1,0,1,0,0,0,1,0
2043,C|IG*F*,0,0,1,0,0,1,1,0,1,0,0,0
2044,[JADFI],1,0,0,1,0,1,0,0,1,1,0,0
2045,[HDKFCG]+,0,0,1,1,0,1,1,1,0,0,1,0
2046,B*F+A*|J+ID,1,1,0,1,0,1,0,0,1,1,0,0
2047,[BDGC],0,1,1,1,0,0,1,0,0,0,0,0
2048,[IHJ],0,0,0,0,0,0,0,1,1,1,0,0
2049,[ADKCH]+,1,0,1,1,0,0,0,1,0,0,1,0
2050,L+IL,0,0,0,0,0,0,0,0,1,0,0,1
2051,I|AIJ+L+D,1,0,0,1,0,0,0,0,1,1,0,1
2052,HE*C|I+HL+|A*LH+G*,1,0,1,0,1,0,1,1,1,0,0,1
2053,F|JC*|FL*K+J+,0,0,1,0,0,1,0,0,0,1,1,1
2054,[KJECLG]*,0,0,1,0,1,0,1,0,0,1,1,1
2055,[GECAJD]*,1,0,1,1,1,0,1,0,0,1,0,0
2056,H|H+I+|LB+|D,0,1,0,1,0,0,0,1,1,0,0,1
2057,DJ*BLLI+|E+F+,0,1,0,1,1,1,0,0,1,1,0,1
2058,J+G+|F*K|HL*B|FB|G+F*|I*,0,1,0,0,0,1,1,1,1,1,1,1
2059,I+I|KH+,0,0,0,0,0,0,0,1,1,0,1,0
2060,[IDGL],0,0,0,1,0,0,1,0,1,0,0,1
2061,F+F+|IH+|J+L*GD|IL|E,0,0,0,1,1,1,1,1,1,1,0,1
2062,D*BCK,0,1,1,1,0,0,0,0,0,0,1,0
2063,[HEKCD]+,0,0,1,1,1,0,0,1,0,0,1,0
2064,A*EE*|CBK*I+,1,1,1,0,1,0,0,0,1,0,1,0
2065,H+F*H|H+,0,0,0,0,0,1,0,1,0,0,0,0
2066,F+I*B,0,1,0,0,0,1,0,0,1,0,0,0
2067,[DCBG]+,0,1,1,1,0,0,1,0,0,0,0,0
2068,L*C+K*D*CJ+,0,0,1,1,0,0,0,0,0,1,1,1
2069,JA*A|AG*DB*,1,1,0,1,0,0,1,0,0,1,0,0
2070,[ILAFJD],1,0,0,1,0,1,0,0,1,1,0,1
2071,E+G*F|LFI*|L+C*|K*B|GC+|E+,0,1,1,0,1,1,1,0,1,0,1,1
2072,J*A*|BB+,1,1,0,0,0,0,0,0,0,1,0,0
2073,[BAIJF],1,1,0,0,0,1,0,0,1,1,0,0
2074,[LIHFC]+,0,0,1,0,0,1,0,1,1,0,0,1
2075,[AJGIH],1,0,0,0,0,0,1,1,1,1,0,0
2076,[JHID],0,0,0,1,0,0,0,1,1,1,0,0
2077,E+L|G*G*|HKB+,0,1,0,0,1,0,1,1,0,0,1,1
2078,L*|KJ*K+K+|J,0,0,0,0,0,0,0,0,0,1,1,1
2079,[EHFJ],0,0,0,0,1,1,0,1,0,1,0,0
2080,E+A+|F*EA+L+A+I*,1,0,0,0,1,1,0,0,1,0,0,1
2081,KI*E,0,0,0,0,1,0,0,0,1,0,1,0
2082,[LAB]+,1,1,0,0,0,0,0,0,0,0,0,1
2083,E+|KA+|I*A+|B*E|JC*|ID*,1,1,1,1,1,0,0,0,1,1,1,0
2084,H*A|K+I*HF*B,1,1,0,0,0,1,0,1,1,0,1,0
2085,[HGJEDF]*,0,0,0,1,1,1,1,1,0,1,0,0
2086,J+A|F+L*B*|FD,1,1,0,1,0,1,0,0,0,1,0,1
2087,[CKFE]*,0,0,1,0,1,1,0,0,0,0,1,0
2088,G+L+|G+HE*B*J*J,0,1,0,0,1,0,1,1,0,1,0,1
2089,JLFD,0,0,0,1,0,1,0,0,0,1,0,1
2090,[ADF]*,1,0,0,1,0,1,0,0,0,0,0,0
2091,[BGLEHC],0,1,1,0,1,0,1,1,0,0,0,1
2092,[ELDC],0,0,1,1,1,0,0,0,0,0,0,1
2093,J|I*G*C*A*|G*L+G+,1,0,1,0,0,0,1,0,1,1,0,1
2094,GA*G|F,1,0,0,0,0,1,1,0,0,0,0,0
2095,[CHBJFE],0,1,1,0,1,1,0,1,0,1,0,0
2096,H*|AHL,1,0,0,0,0,0,0,1,0,0,0,1
2097,[GHAIJ]+,1,0,0,0,0,0,1,1,1,1,0,0
2098,[IEA]+,1,0,0,0,1,0,0,0,1,0,0,0
2099,[KBFIA],1,1,0,0,0,1,0,0,1,0,1,0
2100,[HLIGBF]+,0,1,0,0,0,1,1,1,1,0,0,1
2101,[CDFK]+,0,0,1,1,0,1,0,0,0,0,1,0
2102,[GJFE],0,0,0,0,1,1,1,0,0,1,0,0
2103,[HDIAB]+,1,1,0,1,0,0,0,1,1,0,0,0
2104,[IGJFH]*,0,0,0,0,0,1,1,1,1,1,0,0
2105,[EBDF]+,0,1,0,1,1,1,0,0,0,0,0,0
2106,[FBJDE]+,0,1,0,1,1,1,0,0,0,1,0,0
2107,J+K+|C*L+|H*C+|J,0,0,1,0,0,0,0,1,0,1,1,1
2108,[BGIKH]*,0,1,0,0,0,0,1,1,1,0,1,0
2109,[GIL],0,0,0,0,0,0,1,0,1,0,0,1
2110,J+F+|C+L+L+,0,0,1,0,0,1,0,0,0,1,0,1
2111,[GIJ]*,0,0,0,0,0,0,1,0,1,1,0,0
2112,[BHJG],0,1,0,0,0,0,1,1,0,1,0,0
2113,[LBAGH]*,1,1,0,0,0,0,1,1,0,0,0,1
2114,K*D*F,0,0,0,1,0,1,0,0,0,0,1,0
2115,D+C|C+K*A*E,1,0,1,1,1,0,0,0,0,0,1,0
2116,[EGDFL]*,0,0,0,1,1,1,1,0,0,0,0,1
2117,C+L*HC+|L*,0,0,1,0,0,0,0,1,0,0,0,1
2118,D+K+B*|E*,0,1,0,1,1,0,0,0,0,0,1,0
2119,[KCHB],0,1,1,0,0,0,0,1,0,0,1,0
2120,D|CB+E+H*D*K+L*D*|F*,0,1,1,1,1,1,0,1,0,0,1,1
2121,[DGA]*,1,0,0,1,0,0,1,0,0,0,0,0
2122,J+|A+H|HL,1,0,0,0,0,0,0,1,0,1,0,1
2123,[JGLKE],0,0,0,0,1,0,1,0,0,1,1,1
2124,[DEKHLA]+,1,0,0,1,1,0,0,1,0,0,1,1
2125,K*D*|AE+|J+L|F+B*|E*D+D+|H+,1,1,0,1,1,1,0,1,0,1,1,1
2126,K*B+JGG+,0,1,0,0,0,0,1,0,0,1,1,0
2127,[DIGFEC]*,0,0,1,1,1,1,1,0,1,0,0,0
2128,[LGF]+,0,0,0,0,0,1,1,0,0,0,0,1
2129,JB*|G+F*BK*,0,1,0,0,0,1,1,0,0,1,1,0
2130,ADJ*D*J+F*,1,0,0,1,0,1,0,0,0,1,0,0
2131,A+J+L*|H+B*C*|A+J+,1,1,1,0,0,0,0,1,0,1,0,1
2132,L|DBF+GI|I*D+J*K*,0,1,0,1,0,1,1,0,1,1,1,1
2133,I*FH|I*D*A+,1,0,0,1,0,1,0,1,1,0,0,0
2134,I*K+A*B*F+IG*,1,1,0,0,0,1,1,0,1,0,1,0
2135,[JDKE]+,0,0,0,1,1,0,0,0,0,1,1,0
2136,[LAKHGF]*,1,0,0,0,0,1,1,1,0,0,1,1
2137,[FCBKD]+,0,1,1,1,0,1,0,0,0,0,1,0
2138,GG+K+C+E*C*|E+,0,0,1,0,1,0,1,0,0,0,1,0
2139,[JKDLC],0,0,1,1,0,0,0,0,0,1,1,1
2140,HEI*|D+,0,0,0,1,1,0,0,1,1,0,0,0
2141,K|KB+A+L+|K+I*|H*C*L+|D*,1,1,1,1,0,0,0,1,1,0,1,1
2142,H*A+|EI*,1,0,0,0,1,0,0,1,1,0,0,0
2143,G*|I+I+|G*B*KE*|J+,0,1,0,0,1,0,1,0,1,1,1,0
2144,[ECI],0,0,1,0,1,0,0,0,1,0,0,0
2145,[KGEH]+,0,0,0,0,1,0,1,1,0,0,1,0
2146,[KDFIA],1,0,0,1,0,1,0,0,1,0,1,0
2147,[DHC]*,0,0,1,1,0,0,0,1,0,0,0,0
2148,[BLJGH]+,0,1,0,0,0,0,1,1,0,1,0,1
2149,L*F+H*|B*BF+|D+FJ*,0,1,0,1,0,1,0,1,0,1,0,1
2150,EAK*|K*G+,1,0,0,0,1,0,1,0,0,0,1,0
2151,A*|HI|C+IG|GE+|DE|F+,1,0,1,1,1,1,1,1,1,0,0,0
2152,B*DG*D,0,1,0,1,0,0,1,0,0,0,0,0
2153,[KEF],0,0,0,0,1,1,0,0,0,0,1,0
2154,[HEDC],0,0,1,1,1,0,0,1,0,0,0,0
2155,[FCDKG],0,0,1,1,0,1,1,0,0,0,1,0
2156,A*|C+KB|B*K*|J+L*,1,1,1,0,0,0,0,0,0,1,1,1
2157,[HLCKJF],0,0,1,0,0,1,0,1,0,1,1,1
2158,G*D+CH,0,0,1,1,0,0,1,1,0,0,0,0
2159,[AELJBC],1,1,1,0,1,0,0,0,0,1,0,1
2160,D+GL*|D*F+E*,0,0,0,1,1,1,1,0,0,0,0,1
2161,[KLD]+,0,0,0,1,0,0,0,0,0,0,1,1
2162,A+|E*F*E*D*|EK*,1,0,0,1,1,1,0,0,0,0,1,0
2163,[LDBEA],1,1,0,1,1,0,0,0,0,0,0,1
2164,[LAHIB],1,1,0,0,0,0,0,1,1,0,0,1
2165,E+F+|I*D+J*,0,0,0,1,1,1,0,0,1,1,0,0
2166,[HEJI]*,0,0,0,0,1,0,0,1,1,1,0,0
2167,[DEKLJC]*,0,0,1,1,1,0,0,0,0,1,1,1
2168,I*|E*K|K*G|H+C+,0,0,1,0,1,0,1,1,1,0,1,0
2169,[LAHB]*,1,1,0,0,0,0,0,1,0,0,0,1
2170,[DCLIGF]+,0,0,1,1,0,1,1,0,1,0,0,1
2171,[GIKE]+,0,0,0,0,1,0,1,0,1,0,1,0
2172,[JCHL]+,0,0,1,0,0,0,0,1,0,1,0,1
2173,GGI+|H*,0,0,0,0,0,0,1,1,1,0,0,0
2174,C+CG|J+H,0,0,1,0,0,0,1,1,0,1,0,0
2175,I*IL,0,0,0,0,0,0,0,0,1,0,0,1
2176,B*G|I+D*E+J+|E,0,1,0,1,1,0,1,0,1,1,0,0
2177,[LIC]*,0,0,1,0,0,0,0,0,1,0,0,1
2178,[EGBJ]*,0,1,0,0,1,0,1,0,0,1,0,0
2179,CK*I|HH+E+E*A|BK*|C*,1,1,1,0,1,0,0,1,1,0,1,0
2180,[AJCKH]*,1,0,1,0,0,0,0,1,0,1,1,0
2181,A+F*L*I|G+,1,0,0,0,0,1,1,0,1,0,0,1
2182,B*|G+CHKI*,0,1,1,0,0,0,1,1,1,0,1,0
2183,D*I+CK*|H*,0,0,1,1,0,0,0,1,1,0,1,0
2184,B*|LK+K|JE+|E*D+|L+,0,1,0,1,1,0,0,0,0,1,1,1
2185,AH*|A*B+,1,1,0,0,0,0,0,1,0,0,0,0
2186,[CLF]*,0,0,1,0,0,1,0,0,0,0,0,1
2187,E*|B*G*B+B*|G+,0,1,0,0,1,0,1,0,0,0,0,0
2188,E*B+JK+G*,0,1,0,0,1,0,1,0,0,1,1,0
2189,D|G*AAL*K+H+C+E,1,0,1,1,1,0,1,1,0,0,1,1
2190,A+|FI*|HE+C*|FH*,1,0,1,0,1,1,0,1,1,0,0,0
2191,[FLBGH]*,0,1,0,0,0,1,1,1,0,0,0,1
2192,[GLBI]+,0,1,0,0,0,0,1,0,1,0,0,1
2193,B+J*H*|I*B*|A*F+K*,1,1,0,0,0,1,0,1,1,1,1,0
2194,[ECGDA],1,0,1,1,1,0,1,0,0,0,0,0
2195,[KLG]+,0,0,0,0,0,0,1,0,0,0,1,1
2196,[JCL]*,0,0,1,0,0,0,0,0,0,1,0,1
2197,K+A*IA|AL|E*,1,0,0,0,1,0,0,0,1,0,1,1
2198,[CFD]*,0,0,1,1,0,1,0,0,0,0,0,0
2199,[KHGEJC],0,0,1,0,1,0,1,1,0,1,1,0
2200,[FGHDBA]+,1,1,0,1,0,1,1,1,0,0,0,0
2201,[GEHI],0,0,0,0,1,0,1,1,1,0,0,0
2202,[GJD]*,0,0,0,1,0,0,1,0,0,1,0,0
2203,C+|B*D*|K+B|A,1,1,1,1,0,0,0,0,0,0,1,0
2204,[JBCA],1,1,1,0,0,0,0,0,0,1,0,0
2205,[DGJK],0,0,0,1,0,0,1,0,0,1,1,0
2206,[DJFB]+,0,1,0,1,0,1,0,0,0,1,0,0
2207,[GFEB],0,1,0,0,1,1,1,0,0,0,0,0
2208,[HFJ]*,0,0,0,0,0,1,0,1,0,1,0,0
2209,A+D+|B*K*,1,1,0,1,0,0,0,0,0,0,1,0
2210,[JALDIC]*,1,0,1,1,0,0,0,0,1,1,0,1
2211,ILE|F*C*H*|CA|L*I*,1,0,1,0,1,1,0,1,1,0,0,1
2212,[JBCD]*,0,1,1,1,0,0,0,0,0,1,0,0
2213,BE|I*A*,1,1,0,0,1,0,0,0,1,0,0,0
2214,[HFL]+,0,0,0,0,0,1,0,1,0,0,0,1
2215,K+EKB+F+G*,0,1,0,0,1,1,1,0,0,0,1,0
2216,J*|B+BL*,0,1,0,0,0,0,0,0,0,1,0,1
2217,K|H*AH+C|F+,1,0,1,0,0,1,0,1,0,0,1,0
2218,C+|KKE+,0,0,1,0,1,0,0,0,0,0,1,0
2219,[KFGCBI]+,0,1,1,0,0,1,1,0,1,0,1,0
2220,[HBECK],0,1,1,0,1,0,0,1,0,0,1,0
2221,[FAKJH]+,1,0,0,0,0,1,0,1,0,1,1,0
2222,FA*B*K,1,1,0,0,0,1,0,0,0,0,1,0
2223,[HLFCAB],1,1,1,0,0,1,0,1,0,0,0,1
2224,[CAFEJD],1,0,1,1,1,1,0,0,0,1,0,0
2225,[GLAE]+,1,0,0,0,1,0,1,0,0,0,0,1
2226,[CGK]+,0,0,1,0,0,0,1,0,0,0,1,0
2227,GF|CD+J*,0,0,1,1,0,1,1,0,0,1,0,0
2228,[HFC],0,0,1,0,0,1,0,1,0,0,0,0
2229,[LFDCH],0,0,1,1,0,1,0,1,0,0,0,1
2230,C+|FJ|HH+|A+J*D*D,1,0,1,1,0,1,0,1,0,1,0,0
2231,A+B*J|K+G,1,1,0,0,0,0,1,0,0,1,1,0
2232,AK*I*B+,1,1,0,0,0,0,0,0,1,0,1,0
2233,[JLK]*,0,0,0,0,0,0,0,0,0,1,1,1
2234,B*BG+,0,1,0,0,0,0,1,0,0,0,0,0
2235,[KACHLE],1,0,1,0,1,0,0,1,0,0,1,1
2236,[ICLB]*,0,1,1,0,0,0,0,0,1,0,0,1
2237,[LKBIH],0,1,0,0,0,0,0,1,1,0,1,1
2238,E+|DG*K*J+|LGE*|E,0,0,0,1,1,0,1,0,0,1,1,1
2239,[JEHF]+,0,0,0,0,1,1,0,1,0,1,0,0
2240,[HIFGLJ]+,0,0,0,0,0,1,1,1,1,1,0,1
2241,[FKEIH],0,0,0,0,1,1,0,1,1,0,1,0
2242,A*F+K*|A+,1,0,0,0,0,1,0,0,0,0,1,0
2243,CK*A+F*|EL*C*E*,1,0,1,0,1,1,0,0,0,0,1,1
2244,ALE+|C+L*,1,0,1,0,1,0,0,0,0,0,0,1
2245,[EACBI]*,1,1,1,0,1,0,0,0,1,0,0,0
2246,A+|G*L*G+F*H,1,0,0,0,0,1,1,1,0,0,0,1
2247,[CEFBJ],0,1,1,0,1,1,0,0,0,1,0,0
2248,[LCBJHA]*,1,1,1,0,0,0,0,1,0,1,0,1
2249,G*|I*BA+J*|L+C+I*J|CJ|E*,1,1,1,0,1,0,1,0,1,1,0,1
2250,D*H|EJH,0,0,0,1,1,0,0,1,0,1,0,0
2251,C*J+B+K+|B+A*J+|IC*,1,1,1,0,0,0,0,0,1,1,1,0
2252,[KFDBC],0,1,1,1,0,1,0,0,0,0,1,0
2253,[EGBILH]+,0,1,0,0,1,0,1,1,1,0,0,1
2254,[AKFI]*,1,0,0,0,0,1,0,0,1,0,1,0
2255,B+II*I|BD+,0,1,0,1,0,0,0,0,1,0,0,0
2256,J+|D*J*G|K*,0,0,0,1,0,0,1,0,0,1,1,0
2257,[KFD],0,0,0,1,0,1,0,0,0,0,1,0
2258,[KGJELB]*,0,1,0,0,1,0,1,0,0,1,1,1
2259,F*|K*JK+G+,0,0,0,0,0,1,1,0,0,1,1,0
2260,H*|KC*|D*G+,0,0,1,1,0,0,1,1,0,0,1,0
2261,[LEIJCH]*,0,0,1,0,1,0,0,1,1,1,0,1
2262,[LKHDG]+,0,0,0,1,0,0,1,1,0,0,1,1
2263,[ICJAL]+,1,0,1,0,0,0,0,0,1,1,0,1
2264,A+CB*,1,1,1,0,0,0,0,0,0,0,0,0
2265,HH+|B*C+|A*K|A+H*,1,1,1,0,0,0,0,1,0,0,1,0
2266,[LCFJE],0,0,1,0,1,1,0,0,0,1,0,1
2267,[CEA]+,1,0,1,0,1,0,0,0,0,0,0,0
2268,J|KJL+|B*AD*|I+A+,1,1,0,1,0,0,0,0,1,1,1,1
2269,[GJDL],0,0,0,1,0,0,1,0,0,1,0,1
2270,C+E*LL*|H+,0,0,1,0,1,0,0,1,0,0,0,1
2271,[CDKHGF]*,0,0,1,1,0,1,1,1,0,0,1,0
2272,[IEDJK]*,0,0,0,1,1,0,0,0,1,1,1,0
2273,[BLAJHI],1,1,0,0,0,0,0,1,1,1,0,1
2274,E+|L+J+C*|F,0,0,1,0,1,1,0,0,0,1,0,1
2275,F*L+|I+KE*FI+E+|K*,0,0,0,0,1,1,0,0,1,0,1,1
2276,G+I*|F+H*BJ*|J*,0,1,0,0,0,1,1,1,1,1,0,0
2277,[DIECKJ]+,0,0,1,1,1,0,0,0,1,1,1,0
